时间戳,上导摆度X,上导摆度Y,下导摆度X,下导摆度Y,水导摆度X,水导摆度Y,上机架x振动,上机架y振动,下机架x振动,下机架y振动,顶盖x,顶盖y,有功功率,无功功率,励磁电流,励磁电压,上导轴承出油边.最高温度,下导轴瓦进油边.最高温度,水导瓦温.最高温度,导叶开度,水头
1517798460,58.62608,60.25102,94.751976,92.25056,101.312546,100.87279,6.325,2.887,4.812,3.512,12.825,13.825,374.0498,41.495483,1487.2507,228.56625,48.59998,61.163696,51.483337,86.61859,465.87997
1517798520,60.000763,61.750042,96.844025,95.343796,103.782455,102.09477,5.675,3.088,4.825,3.6,12.394,13.444,373.88065,40.773617,1486.3989,229.62253,48.59998,61.16836,51.51669,86.59979,465.8701
1517798580,58.43725,60.968185,96.75011,92.53061,104.063385,102.4356,5.769,2.972,4.903,3.506,12.825,12.438,373.71146,40.522587,1481.2379,306.56107,48.59998,61.173027,51.428547,86.590385,465.7801
1517798640,59.813446,61.0624,97.65642,96.59383,102.655975,102.71823,5.7,3.275,4.694,3.713,12.731,13.15,373.5423,40.114628,1480.7493,278.44226,48.59998,61.177692,51.449986,86.60052,465.8101
1517798700,60.0627,61.437862,96.71958,93.969025,104.78099,101.93683,6.194,2.944,5.069,3.962,11.819,13.056,373.37314,41.87135,1446.2502,277.25,48.59998,61.182354,51.493343,86.59979,465.69995
1517798760,58.62608,61.499737,95.24975,93.81372,104.24974,100.06367,5.687,2.837,4.438,3.475,12.537,14.162,373.20395,40.616623,1482.9165,249.99545,48.59998,61.18702,51.54741,86.61281,465.72998
1517798820,59.438805,60.186337,98.74823,94.81171,101.37374,101.43806,6.375,3.137,4.375,3.238,12.3,13.213,373.76602,40.42474,1481.9143,313.3067,48.609985,61.191685,51.600067,86.59776,465.66995
1517798880,58.81189,61.187553,98.93608,95.437996,104.18855,103.937454,5.738,3.175,4.487,3.975,12.05,13.799,374.12564,42.69757,1480.5865,299.2553,48.619987,61.19635,51.600067,86.605576,465.67984
1517798940,59.75,60.501328,95.1887,96.50216,102.81452,101.559975,5.413,2.762,4.55,3.525,12.213,12.913,373.64865,46.141743,1503.5608,229.8786,48.62999,61.200005,51.553375,86.61281,465.58984
1517799000,58.873825,61.750042,98.18942,96.75166,101.00102,98.4399,5.162,2.988,4.35,3.512,11.675,12.213,373.5592,43.92566,1493.2386,328.43033,48.639996,61.200005,51.41815,86.76904,465.51996
1517799060,58.562634,60.999126,94.81302,95.62639,103.81027,101.93683,5.5,2.938,4.487,3.525,12.4,11.988,375.51147,42.736446,1485.898,305.56082,48.65,61.24282,51.57148,86.97446,465.5701
1517799120,59.092865,61.187557,99.53011,94.31271,102.8757,101.62648,5.975,2.95,4.463,3.069,10.931,12.506,378.48923,39.093815,1505.7405,286.18817,48.660004,61.15222,51.5556,84.19995,465.63995
1517799180,59.686554,61.125683,98.06262,96.31377,104.31093,104.43622,5.988,3.462,4.725,3.087,10.35,11.437,375.3365,34.60373,1468.235,296.0545,48.670006,61.100098,51.39996,84.269394,465.43985
1517805480,81.12459,80.0627,140.2496,140.04167,93.27235,91.627075,5.583,2.971,3.457,2.054,8.704,9.379,358.2462,35.41367,1440.9097,261.99832,39.028595,46.566677,42.066708,81.18533,466.65997
1517805540,76.65561,75.84453,139.5632,135.1867,89.84191,92.68742,5.475,2.919,4.144,2.556,10.65,10.287,378.0808,38.694866,1486.7498,255.99687,39.900017,48.599865,42.60007,85.219055,466.59998
1517805600,73.75064,74.000984,134.49861,132.8114,93.001625,92.12769,5.612,2.738,3.863,2.75,10.8,11.151,373.97144,38.159225,1474.348,309.88187,40.6769,49.999954,43.100086,85.79985,466.60986
1517805660,73.24911,71.3123,132.00037,129.43558,91.811165,93.87339,5.425,2.887,3.863,2.5,10.55,11.337,372.41003,36.10274,1466.5814,206.25691,41.228592,51.800026,43.757072,84.84946,466.54984
1517805720,69.8139,70.12545,127.501625,125.937546,95.05988,92.06119,5.025,3.238,4.113,2.312,11.338,12.025,376.57034,34.619102,1473.8971,207.68124,41.763695,52.999958,44.299965,84.793045,466.57983
1517805780,69.8129,68.62456,128.75076,126.290565,88.916626,93.853065,5.175,3.025,4.075,2.944,10.794,11.956,376.66263,35.633465,1458.13,273.00366,42.221455,54.050026,44.860012,85.642166,466.47998
1517805840,69.001175,67.40584,125.24991,124.06378,91.00177,90.81149,5.506,3.006,4.192,3.006,10.469,11.125,373.35715,35.87237,1466.406,276.99393,42.62005,54.74008,45.333347,85.41867,466.51984
1517805900,67.53133,68.53081,124.53143,123.0327,93.90837,91.40725,5.381,2.975,4.269,2.356,11.188,11.788,374.05765,37.74666,1475.5757,245.56236,42.96668,55.379974,45.88339,84.825226,466.48984
1517805960,66.81377,64.812775,122.749306,122.62282,89.43582,90.188034,5.125,3.125,4.062,2.6,11.2,11.637,376.6081,37.630173,1477.5801,248.12299,43.299973,55.925026,46.300022,85.069336,466.45984
1517806020,65.81372,66.18806,122.18579,120.000565,93.185196,91.252075,5.512,3.175,4.1,2.9,10.838,12.088,375.02454,37.45622,1469.5629,298.7432,43.799995,56.399933,46.683308,85.38757,466.4401
1517806080,65.43606,64.500595,119.74859,120.12277,91.627594,90.49838,5.4,2.988,4.288,2.8,11.413,11.788,373.68045,37.554455,1471.5671,280.5628,44.06998,56.68335,47.04992,85.09393,466.4401
1517806140,65.00099,63.249065,118.62626,120.311165,91.811165,94.25024,5.262,2.55,4.2,2.937,10.975,11.825,374.974,35.999786,1473.5714,208.12936,44.370045,56.90016,47.199997,85.131546,466.4401
1517806200,64.31214,62.875015,123.937386,118.748,93.56347,94.99839,5.85,2.988,4.012,2.55,11.825,12.15,375.65775,36.488815,1472.5693,315.56323,44.514217,57.125,47.71113,85.14311,466.32996
1517806260,63.312096,65.5637,117.49922,118.24901,92.12269,90.81426,5.213,2.988,4.625,2.937,11.175,12.074,375.14728,36.418953,1473.2457,302.5041,44.99995,57.499958,47.999916,85.16191,466.51984
1517806320,64.094604,62.68799,119.093506,118.50105,92.531555,94.21698,6.356,3.275,4.237,2.869,11.275,12.563,374.33997,35.674168,1515.8999,244.37808,45.099987,57.554073,48.26006,85.16673,466.2901
1517806380,62.96918,63.90577,117.71993,116.84369,94.499886,94.06181,5.325,3.112,4.25,3.069,11.381,11.938,374.51996,37.051064,1469.4126,290.5012,45.371376,57.816677,48.449905,85.17222,466.4101
1517806440,63.354393,63.77124,116.33306,113.89387,91.39766,91.83398,5.858,3.142,4.358,2.596,11.166,12.054,375.11752,37.90042,1471.35,309.5831,45.512474,57.94989,48.75,85.13926,466.20007
1517806500,63.374027,62.62471,117.21981,114.06105,91.84454,93.24992,5.344,3.106,4.312,2.875,11.156,11.956,374.77634,36.146496,1460.4058,291.59747,45.789406,58.066563,48.98994,85.16843,466.14996
1517806560,63.37554,61.437862,119.06297,114.37419,92.06149,91.18557,5.275,2.988,4.825,2.937,11.075,13.025,374.30084,37.424675,1467.5836,298.56714,45.931217,58.200005,49.1,85.16191,466.08008
1517806620,61.87396,63.4375,113.75184,112.87722,93.06281,93.50208,5.5,3.188,4.575,2.95,11.088,12.325,374.2419,37.012012,1463.575,294.9983,46.100033,58.375965,49.387432,85.16914,466.03986
1517806680,62.562813,62.50096,115.00098,116.375244,92.37302,96.43928,5.5,2.888,4.3,2.688,10.85,12.013,375.00702,36.207253,1469.5629,293.12582,46.211834,58.377884,49.449993,85.05052,465.97986
1517806740,62.71841,62.156437,115.06201,113.83277,91.783356,91.875534,5.344,2.931,4.4,2.887,11.256,12.218,374.46863,35.16248,1457.5747,295.50238,46.41332,58.64494,49.620026,85.18072,465.99008
1517806800,63.375538,61.53067,113.249374,112.18729,91.31329,93.188965,5.894,2.938,4.275,2.813,10.994,12.212,374.23553,36.464764,1471.2415,260.622,46.59683,58.701714,49.787613,85.15324,466.02997
1517806860,61.686638,61.062405,113.90681,112.87467,94.00015,93.5963,5.406,2.863,4.344,2.769,11.094,11.781,374.08105,37.193653,1471.9054,271.7527,46.647095,58.70967,49.96,85.190636,465.93008
1517806920,61.65643,62.15644,113.185974,111.71885,93.65526,95.15634,5.188,3.113,4.275,2.994,11.787,12.438,374.00375,36.169884,1466.5688,289.65295,46.835274,58.76527,50.175068,85.10333,465.93997
1517806980,63.18822,61.71911,113.50061,110.84306,93.124,93.87338,5.987,3.206,4.275,2.762,11.019,12.112,373.31097,35.970184,1469.4126,271.8407,46.952293,59.017014,50.01998,85.15903,465.82983
1517807040,61.96762,62.343464,111.15732,109.56249,96.656425,94.593834,5.65,3.112,4.338,2.706,10.7,11.806,373.8611,35.41367,1466.406,281.339,46.933346,59.052082,50.150055,85.16288,465.82983
1517807100,61.12468,61.68817,112.873695,109.435196,94.12532,92.87585,5.338,3.325,4.163,2.987,11.2,12.488,373.48077,37.220627,1478.5823,233.81555,47.187836,59.159664,50.24998,85.13733,465.8101
1517807160,60.750046,61.62489,109.81192,110.52992,95.499344,94.12554,6.019,3.325,4.469,3.056,11.188,12.262,373.33405,36.89634,1471.2415,307.9054,47.294724,59.204296,50.305767,85.209656,465.67984
1517807220,60.937363,61.87379,112.000244,110.094574,92.3452,93.188965,5.706,3.044,4.338,2.962,11.025,12.644,373.95758,36.325806,1469.7507,292.5897,47.350006,59.27313,50.433285,85.150345,465.7201
1517807280,59.281696,61.345055,111.59405,106.874054,97.4686,94.21698,5.388,3.213,4.494,3.034,10.938,12.375,373.74734,38.153214,1477.9182,280.0027,47.450043,59.27838,50.424946,85.14962,465.75998
1517807340,60.78026,61.12568,107.7504,108.75037,95.001465,94.75178,5.331,3.275,4.2,3.216,11.044,12.268,374.14218,38.774128,1473.7343,303.77637,47.385735,59.409298,50.524998,85.390465,465.54007
1517807400,60.90564,61.312714,111.01644,108.31247,98.25018,94.96791,5.756,3,4.363,3.15,10.579,12.662,373.7937,37.856487,1474.749,243.90598,47.450043,59.42491,50.55716,85.359375,465.57996
1517807460,61.188133,61.626297,110.502235,109.18571,93.435524,96.43928,5.95,3.175,4.388,2.887,10.7,12.613,373.44522,37.450962,1477.5801,212.49841,47.5905,59.5813,50.681034,85.36299,465.48007
1517807520,60.594448,63.06345,107.7504,106.75185,94.9375,92.87585,5.687,3.325,4.438,3.325,10.55,12.174,373.74512,35.999786,1461.5707,300.8717,47.627216,59.596024,50.641727,85.16914,465.34985
1517807580,62.06128,62.18878,108.501755,105.18868,94.81512,94.56058,6.237,3.337,4.113,3.238,10.863,11.4,373.82266,36.39101,1476.578,233.75153,47.739986,59.63551,50.799892,85.41651,465.54007
1517807640,60.686596,61.187553,110.24866,106.93515,96.00001,93.68496,5.95,3.425,4.45,3.188,11.237,12.025,373.3851,36.42503,1471.918,314.81107,47.766663,59.787266,50.700092,85.43097,465.36996
1517807700,60.686596,62.18878,110.43649,109.25189,95.31021,95.314285,4.937,2.988,4.738,3.363,10.8,10.851,373.48874,36.73333,1468.235,282.43524,47.80001,59.635063,50.879936,85.33116,465.34985
1517807760,60.71832,62.09316,106.96852,105.75132,94.751144,96.68866,6.137,3.119,4.538,3.662,11.044,11.138,373.4193,37.74666,1471.918,299.53534,47.716644,59.818798,50.888832,85.51922,465.36008
1517807820,60.3754,61.811916,108.872734,107.50033,94.49803,93.56304,5.5,2.95,4.288,3.238,11.138,11.937,373.99088,37.164223,1466.5814,302.80817,47.812126,59.89539,50.866596,85.506195,465.48007
1517807880,60.438854,61.06381,108.126076,105.00028,94.49803,96.189896,4.925,3.425,4.812,3.375,11.225,11.5,373.78952,38.1983,1477.9058,220.18024,47.99386,59.82378,50.95998,85.4874,465.27997
1517807940,59.62613,61.750042,108.68959,105.81497,94.9375,96.561195,5.65,3.65,4.525,3.087,11.075,11.488,373.58817,36.756992,1475.5757,243.06577,47.92641,59.913483,50.983326,85.54381,465.24997
1517808000,60.000763,63.06345,107.18689,105.377075,95.499344,95.06489,5.8,2.988,4.637,3.462,10.95,12.162,373.38678,37.21904,1475.9014,239.43289,48.058216,60.027668,50.987495,85.52501,465.24008
1517808060,60.188084,61.37599,105.06431,104.18561,97.12371,95.375244,5.4,3.137,4.338,3.388,11.338,11.988,373.40332,37.38788,1484.2444,288.99683,48.000786,59.994522,51.038483,85.506195,465.1501
1517808120,60.375404,60.827564,104.834206,108.31247,97.87747,97.74994,5.294,3.144,4.269,3.281,11.306,11.794,374.05765,35.644566,1471.5796,247.46684,48.052982,59.939014,51.050026,85.51632,465.09998
1517808180,60.25002,62.48479,107.43811,104.531845,95.18782,96.24808,5.419,3.369,4.688,3.713,11.069,12.175,373.9229,36.73333,1473.4086,222.4688,48.049934,60.18562,51.026844,85.51053,465.0301
1517808240,60.15485,61.686764,105.87437,105.00029,94.65657,96.12616,5.463,3.169,4.319,3.25,10.913,11.974,373.94986,36.488815,1473.2457,258.25342,48.039932,60.033375,51.030785,85.63301,465.13986
1517808300,59.749996,61.343643,106.75016,104.8119,95.34358,94.563354,5.625,3.169,4.431,3.35,11.238,11.462,373.66873,36.349094,1456.9106,288.8768,48.099957,60.19989,51.096752,85.63422,464.9101
1517808360,61.219097,61.613636,106.88987,104.01758,97.842705,96.96714,5.628,3.712,4.412,3.325,11.138,11.913,373.3876,36.195877,1470.8156,305.54483,48.07995,60.13872,51.058365,85.60215,464.8501
1517808420,59.188034,61.24943,104.68863,104.124504,97.62436,97.12647,5.438,3.087,4.625,3.525,10.987,11.637,373.98434,35.999786,1468.9114,290.69324,48.099957,60.19989,51.035313,85.368774,464.91995
1517808480,59.75,60.312893,103.99832,103.12653,98.43655,98.31244,4.937,3.175,4.587,3.363,11.563,11.551,373.20844,35.785355,1471.2415,321.56467,48.14998,60.23665,51.014294,85.6494,464.77985
1517808540,59.15632,61.8752,106.09273,104.15506,96.094574,97.564285,5.569,3.281,4.619,3.238,11.719,12.274,373.45663,35.674168,1470.7404,288.66074,48.154522,60.286774,51.07504,85.6089,464.8801
1517808600,59.09438,60.62507,106.28056,103.03233,99.2209,97.84415,5.044,3.281,4.331,3.644,11.075,11.338,373.77744,35.75557,1467.2495,211.69022,48.23334,60.35433,51.04402,85.71884,464.73007
1517808660,60.43734,61.56302,105.15588,103.65607,96.283714,96.65541,5.762,3.638,4.806,3.275,11.738,12.025,373.97787,36.399902,1222.2572,238.52869,48.25224,60.45593,51.050026,85.765854,464.74985
1517808720,59.37536,62.062218,104.87413,102.84393,97.84409,97.333374,5.381,3.331,4.75,3.406,11.581,12.794,373.7839,35.916054,1471.2415,285.31592,48.318928,60.41798,51.025013,85.765854,464.70996
1517808780,59.188038,60.374763,103.1554,102.87448,98.280785,96.752396,5.8,3.197,4.338,3.106,11.206,12.206,373.58994,34.852077,1456.7478,300.9997,48.38562,60.494835,51.050026,85.77815,464.67996
1517808840,59.75,61.499737,102.25143,100.62648,97.81351,100.6899,5.888,2.887,4.775,3.238,11.625,12.462,373.39594,34.809364,1455.9086,286.43622,48.40007,60.57169,50.89995,85.78104,464.49997
1517808900,58.686504,61.24943,101.18545,101.93506,100.56156,99.93621,6.425,3.238,4.275,3.037,11.812,12.062,373.20197,35.145035,1467.9093,312.6185,48.315933,60.498173,51.028587,86.20633,464.55008
1517808960,59.124588,60.186337,101.439026,104.81189,97.251656,98.62278,4.988,3.125,4.688,3.225,11.863,12.45,373.80002,36.977844,1474.8993,240.18506,48.361366,60.471413,51,85.76224,464.49997
1517809020,58.62608,60.501328,105.1864,101.563354,98.56449,97.375854,5.6,3,4.3,3.138,11.775,11.974,373.40143,38.108368,1477.5801,233.43146,48.4068,60.44465,51.126385,85.77525,464.46008
1517809080,58.686504,60.625072,102.50031,100.43808,98.937195,99.43744,5.213,3.363,4.775,3.375,11.425,11.662,374.0615,35.720684,1464.2515,303.4963,48.452232,60.41789,51.078613,85.77525,464.3701
1517809140,59.21976,60.12446,103.873886,101.59392,97.56317,98.31244,5.456,3.262,4.775,3.375,11.406,12.462,373.62088,35.2183,1472.5693,272.74493,48.497665,60.550083,51.009094,85.77092,464.32983
1517809200,59.000717,60.625072,102.627106,100.74868,97.1849,97.6862,5.563,3.412,4.438,3.412,11.663,11.774,375.07715,36.92637,1463.9008,289.06085,48.385708,60.604713,51.10005,85.9691,464.4001
1517809260,59.061142,61.68817,103.810486,101.313866,96.873375,99.37647,6.425,3.325,4.487,3.775,11.338,11.737,374.05237,34.510384,1467.2329,322.38086,48.40007,60.627075,51.050026,85.95029,464.40997
1517809320,59.49923,60.374763,104.93752,99.8729,100.68951,100.00271,5.463,3.313,4.438,3.238,11.812,11.525,373.91672,36.217133,1468.9114,303.32028,48.407227,60.649433,51.10005,85.96187,464.22998
1517809380,59.061142,59.43823,103.62735,100.18859,102.49743,99.4984,5.225,3.363,4.65,3.275,11.863,13.75,373.78107,36.847435,1476.2522,303.62436,48.427677,60.671795,51.02001,85.99368,464.23984
1517809440,59.124588,59.874153,102.68815,101.93506,98.937195,101.188675,5.6,3.475,4.45,3.225,11.625,12.274,373.64542,37.490387,1482.24,235.624,48.44813,60.694157,51.04485,85.92975,464.17984
1517809500,58.061096,60.625072,102.937035,99.811806,100.750694,98.50086,5.8,3.012,4.05,2.937,11.8,12.421,373.50977,36.977844,1474.8993,223.87714,48.468582,60.689,51.073208,85.96187,464.23984
1517809560,58.24993,60.438046,101.154915,100.62393,98.469925,98.750244,5.594,3.288,4.538,3.106,11.588,12.412,373.3741,37.94898,1481.9019,244.74619,48.489033,60.53635,51.07504,85.92209,464.22998
1517809620,58.688015,60.562496,102.323746,100.73341,98.8927,98.28195,5.537,3.163,4.497,3.316,11.385,12.6,373.23846,34.68123,1461.4016,298.7792,48.425037,60.681164,51.011116,85.95174,463.98996
1517809680,58.718227,59.43682,101.37563,100.50173,100.28063,98.99963,5.369,3.338,4.425,3.294,11.481,13.168,373.30325,35.836975,1465.7421,311.3062,48.549957,60.65929,51.083096,85.93438,464.04007
1517809740,58.218204,61.71911,99.59351,99.5954,98.99838,99.93621,5.913,3.375,4.462,3.419,11.725,12.462,373.38123,35.374596,1473.0829,302.08798,48.5015,60.637417,51.03335,85.96548,464.04996
1517809800,59.438805,60.25102,100.687675,99.00221,101.00102,99.18806,5.55,3.325,4.35,3,12.012,11.874,373.6153,35.999786,1470.5651,244.74615,48.514866,60.615543,51.08081,85.943054,463.95007
1517809860,58.843613,60.875378,101.90627,99.906,98.31138,98.187744,5.625,3.469,4.344,3.475,11.425,11.594,374.15463,34.2175,1467.7339,247.46681,48.528236,60.671474,51.045025,86.0718,463.92007
1517809920,58.270576,60.25008,102.75076,99.18721,101.8336,98.833374,5.396,3.121,4.563,3.167,12.079,11.884,373.9391,35.91838,1470.799,256.477,48.541603,60.744976,51.04288,86.080956,463.95996
1517809980,58.290714,60.10477,102.35317,100.64515,99.95706,100.207756,5.575,3.162,4.933,3.458,11.258,11.929,373.72357,34.232143,1469.897,298.3751,48.554974,60.80614,51.00834,86.07951,463.15985
1517810040,58.165836,59.906498,100.28146,101.18657,103.22061,100.93652,5.287,3.242,4.9,3.394,11.768,12.356,373.50803,35.30513,1467.4082,244.77817,48.56834,60.86731,51.04002,86.07831,463.72986
1517810100,59.10445,60.686943,99.91596,97.56295,102.60313,100.47931,5.196,3.1,4.779,3.154,11.496,12.554,373.29248,35.744953,1474.2479,313.71213,48.58171,60.75721,51.044468,86.07572,463.77008
1517810160,57.87378,59.311665,98.74823,99.8729,99.06514,99.68683,5.85,3.262,4.438,3.288,12.2,12.237,373.896,34.56733,1465.5793,322.74893,48.595078,60.780045,51.029427,86.081924,463.68008
1517810220,57.562584,60.374763,99.748474,99.12441,99.37667,101.127716,6.662,3.35,4.675,3.325,12,12.362,373.87906,36.862778,1471.2415,301.06375,48.511707,60.752163,51.028587,86.112305,463.56998
1517810280,58.124546,60.25102,103.373764,99.43501,100.56156,98.750244,5.187,3.412,4.338,3.075,12,13.25,373.32483,36.62219,1468.9114,305.12872,48.59998,60.72428,51,86.05589,463.83008
1517810340,59.311913,58.999485,99.81422,99.501205,101.62406,102.62402,5.262,3.175,4.575,3.475,12.138,13.688,374.42294,35.999786,1468.9114,308.37747,48.59998,60.750072,50.9333,86.27432,463.51984
1517810400,58.62608,58.81387,102.81024,99.06331,102.68658,100.81182,5.837,3.087,4.575,3.388,11.863,13.113,374.90582,35.2183,1475.9014,248.50708,48.539143,60.856495,51.052658,86.268524,463.5901
1517810460,58.718227,60.49992,101.15727,98.62288,100.094284,99.312744,5.456,3.331,4.987,3.425,12.106,12.469,374.09653,35.75557,1470.4147,290.59723,48.549957,60.88631,51.068092,86.26563,463.5301
