时间戳,上导摆度X,上导摆度Y,下导摆度X,下导摆度Y,水导摆度X,水导摆度Y,上机架x振动,上机架y振动,下机架x振动,下机架y振动,顶盖x,顶盖y,有功功率,无功功率,励磁电流,励磁电压,导叶开度,水头
1518898140,62.439278,66.81213,81.06001,82.18694,111.18676,108.00175,6.462,6.05,3.412,2.637,10.85,8.787,-379.4698,18.688633,1404.9047,304.05902,78.119194,468.69998
1518898200,61.312157,66.31339,81.04306,80.60414,112.812935,113.0829,6.171,6.196,3.479,2.517,10.496,8.608,-378.60385,18.629065,1400.2434,289.50073,78.09768,468.62988
1518898260,62.0008,67.81092,81.31434,82.87683,112.62718,112.186035,6.563,5.812,3.487,2.55,9.813,8.888,-379.54675,19.26374,850.29065,234.68854,78.097,468.90015
1518898320,61.8744,67.74825,81.31434,80.56478,113.75117,115.374535,6.575,5.963,3.813,2.513,10.175,8.888,-378.68924,18.370874,1406.916,236.0037,78.138016,468.9601
1518898380,60.938206,67.18815,83.93666,79.68844,116.12667,117.06452,6.138,5.6,3.475,2.85,10.175,9.213,-379.70926,18.933634,1399.2537,279.06268,78.06809,468.84018
1518898440,61.123867,66.93747,82.122505,79.87489,114.997955,118.12735,6.901,6.525,3.85,2.738,11.662,8.875,-378.66458,18.432236,1401.9115,307.1222,78.12905,469.03995
1518898500,61.562332,66.404785,81.65625,79.71951,112.96721,114.46729,6.231,5.606,3.484,2.412,10.162,8.875,-379.1106,18.660143,1311.7467,239.9991,78.10306,469.0999
1518898560,61.46753,65.43735,81.62517,80.157684,112.81136,113.624695,6.781,5.769,3.637,2.481,10,8.65,-377.34128,18.61299,1405.7427,258.34476,78.118515,468.93988
1518898620,61.18904,66.25008,81.53192,78.59456,113.34267,114.90535,6.525,5.894,3.338,2.556,10.319,8.569,-379.57544,18.232815,1411.9084,239.90755,78.06541,469.18015
1518898680,62.125237,66.62413,82.68767,80.65645,113.46781,114.93647,6.206,5.975,3.6,2.65,10.194,8.832,-377.42255,18.072567,1405.0842,258.15747,78.043884,469.3098
1518898740,61.874397,68.28093,82.84308,79.52995,115.87401,114.969986,6.4,5.938,3.5,2.631,10.1,8.6,-378.3192,18.094755,1271.0881,270.25195,78.00018,469.25995
1518898800,62.249664,67.62683,81.438675,81.06199,119.18696,117.87362,5.951,6.2,3.425,2.55,10.562,8.974,-379.05927,18.74561,1400.5707,299.06476,78.02506,469.36005
1518898860,62.688133,65.37467,82.438995,79.56413,113.50087,116.81078,6.675,6.2,3.863,2.562,10.313,8.263,-378.2699,17.194887,1400.9059,300.3716,78.06271,469.47998
1518898920,62.0008,67.43882,82.74983,79.81274,110.75227,108.437416,6.275,5.963,3.525,2.45,10.45,8.649,-378.87985,18.774097,1409.2386,231.05934,78.00623,469.46985
1518898980,61.56431,66.248116,80.25184,81.68973,109.93526,115.56124,6.325,6.25,3.25,2.575,10.313,8.862,-379.05927,19.653282,1380.9117,257.12115,77.96455,469.58005
1518899040,61.562336,66.749466,80.74918,80.99984,113.25057,110.50084,6.663,5.475,3.675,2.738,10.363,8.875,-376.77255,20.799397,1402.2467,290.999,77.94438,469.58005
1518899100,60.90661,67.53282,81.74951,80.30995,112.43827,114.40745,6.063,6.075,3.663,2.475,10.554,8.669,-378.9183,19.29508,1408.2449,264.7208,77.941025,469.52982
1518899160,61.562332,65.96806,81.21826,79.312416,113.000275,117.50018,6.3,5.694,3.45,2.794,9.875,9.062,-378.94962,19.071787,1407.5864,264.7499,77.98775,469.93988
1518899220,60.875,67.656204,80.84243,80.21983,113.78187,112.468506,6.563,5.994,3.5,2.481,10.219,8.881,-378.8948,19.90914,1410.0768,253.65845,77.93497,469.84018
1518899280,61.41618,67.18815,81.936005,79.75059,113.00027,116.12617,6.237,5.275,3.325,2.475,9.725,8.649,-379.05927,20.474035,1413.5728,239.05853,77.93093,469.89
1518899340,60.56294,66.00136,81.19,80.813385,112.187965,112.99992,6.475,5.675,3.288,2.175,10.225,8.412,-377.64352,19.627232,1397.2422,279.379,77.90673,469.90988
1518899400,61.43593,66.49879,81.31434,80.18565,112.93887,114.68512,5.987,5.725,3.138,2.587,9.875,8.537,-377.34128,19.729496,1409.5739,212.1227,77.90001,469.93988
1518899460,61.45963,66.85391,81.18812,80.02198,112.60356,114.74896,6.609,5.604,3.429,2.638,10.237,8.763,-379.85147,19.8013,1412.5751,230.9983,77.88163,470.0999
1518899520,61.187065,65.75069,82.249664,80.157684,117.03107,118.938835,6.006,6.119,3.447,2.528,10.188,8.906,-377.42255,20.594278,1405.9224,263.65533,77.87984,470.12018
1518899580,61.352974,67.09415,81.87384,81.34479,110.280014,114.124985,6.462,5.931,3.462,2.65,10.544,8.925,-378.4762,19.749058,1406.4132,268.65375,77.85631,470.2401
1518899640,62.532104,67.00014,82.125336,80.49952,114.249405,115.56364,6.419,5.794,3.544,2.481,9.975,8.931,-378.66458,19.516172,1401.2411,283.62408,77.84958,470.39
1518899700,60.875004,67.062805,81.3765,80.06135,111.87627,117.126755,6.438,6.05,3.537,2.575,10.275,8.612,-378.8619,19.816101,1412.567,228.56221,77.84353,470.52008
1518899760,61.001408,66.62413,79.375854,81.3106,112.81136,115.25005,6.287,5.663,3.475,2.55,10.7,8.787,-378.73035,19.97892,1412.567,208.50186,77.81529,470.31995
1518899820,59.626747,66.749466,82.18468,80.002304,115.18686,116.49959,6.637,5.637,3.581,2.612,10.463,8.025,-377.58502,18.361013,1408.5682,218.9399,77.8126,470.3499
1518899880,62.186462,66.6868,80.81135,80.2478,110.18556,111.185455,5.9,6.175,3.588,2.637,10.175,8.5,-379.05927,19.852867,1402.5819,281.80954,77.81933,470.39
1518899940,61.06066,66.8748,81.563,79.87489,113.37336,114.87663,6.138,5.525,3.392,2.938,9.675,8.737,-378.56592,19.246235,1407.5865,286.81213,77.77879,470.75998
1518900000,61.46753,67.156815,80.56268,80.28199,114.15732,115.6546,6.5,5.806,3.588,2.656,9.875,8.568,-378.40146,19.560244,1412.0762,240.25298,77.73461,470.83005
1518900060,61.3431,65.93869,80.593765,79.56413,111.845566,118.62525,6.037,5.625,3.569,2.619,9.806,8.519,-379.18115,19.12412,1406.2456,269.40707,77.80319,470.58978
1518900120,61.25027,66.37345,81.936005,80.56478,111.12537,110.31412,6.325,5.9,3.762,2.362,10.213,8.688,-378.3192,20.305246,1393.0199,277.83356,77.735954,470.68988
1518900180,61.02116,67.4571,82.0189,81.186295,115.103424,116.01925,6.333,5.917,3.571,2.563,10.137,8.991,-378.2699,19.099697,1401.9115,280.95773,77.704124,470.80008
1518900240,61.18707,65.56268,81.50084,79.87489,111.49846,115.56124,6.331,5.55,4,2.775,9.794,8.282,-377.48755,20.057812,1409.7974,217.62473,77.71309,470.90015
1518900300,60.813774,66.53012,81.280426,79.28134,109.344925,112.406265,6.5,5.531,3.625,2.625,9.831,8.519,-378.97705,19.431116,1407.9098,252.2226,77.72856,470.9601
1518900360,62.500504,67.06281,80.43834,80.30995,114.18802,117.59355,6.132,5.831,3.569,2.75,9.894,8.588,-378.9183,18.489212,1406.0779,260.2176,77.71578,471.02008
1518900420,60.875004,66.0934,80.404434,80.21983,114.00147,116.406235,6.181,5.644,3.75,2.675,10.8,8.906,-376.27856,19.490463,1406.4132,292.156,77.73125,470.9601
1518900480,60.874016,66.34408,81.31151,79.405655,111.62361,114.90535,6.35,5.994,3.762,2.438,10.331,8.381,-378.8126,19.653282,1402.2468,280.37366,77.66065,471.2101
1518900540,61.125183,67.43882,82.438995,80.87554,113.25057,113.18663,5.788,5.475,3.475,2.6,10.162,8.587,-376.97565,19.002007,1408.9034,224.1839,77.68082,471.2401
1518900600,62.873795,66.8748,81.563,79.12285,115.81026,111.31471,6.525,6.55,3.725,2.7,10.225,8.55,-378.49542,19.281124,1407.5865,221.12906,77.62076,471.14005
1518900660,61.844772,66.18937,82.06034,82.55985,110.18556,110.687546,6.124,5.712,3.762,2.65,10.363,8.8,-377.91003,18.39872,1406.2456,265.68634,77.68754,471.0999
1518900720,62.810593,66.064026,82.122505,79.87489,115.18686,115.56124,6.287,5.488,3.413,2.362,9.363,8.649,-377.09753,19.185177,1404.5695,208.31041,77.631065,471.43988
1518900780,62.56173,67.12548,81.3765,79.12285,110.374466,113.87604,6.2,5.537,3.509,2.6,10.887,8.838,-378.8948,18.855494,1418.9125,271.74606,77.581314,471.52008
1518900840,62.186462,66.248116,81.25217,81.1863,111.37567,115.43677,6.863,5.775,3.813,2.6,9.838,8.75,-377.62567,19.446058,1406.5808,237.75168,77.588036,471.62018
1518900900,62.62493,66.561455,81.563,80.2478,113.06166,115.87721,5.838,5.5,3.663,2.65,9.438,8.076,-377.6663,19.259089,1406.5808,259.50174,77.56921,471.71985
1518900960,60.56294,66.00136,81.749504,80.68908,115.626076,116.62408,6.15,5.975,3.485,2.463,10.463,9.088,-377.09753,18.629065,1407.5865,217.4416,77.593414,471.58008
1518901020,62.56173,66.93747,81.35201,80.1235,113.87396,119.43913,6.712,6.063,3.713,2.8,9.825,8.313,-378.51108,17.976418,1406.2456,252.00201,77.562485,471.92975
1518901080,61.958668,67.74825,80.562675,81.24845,112.688576,112.8132,6.325,5.763,3.425,2.6,10.162,8.451,-376.2765,18.51363,1406.2456,227.99619,77.550385,471.71985
1518901140,62.0008,66.0934,80.74918,79.99919,115.49855,111.59479,6.55,5.584,3.737,2.656,10.437,8.625,-378.15475,19.070803,1405.5752,230.75137,77.55576,471.92975
1518901200,60.967834,66.59279,81.811676,78.12531,113.720474,117.72041,6.044,5.662,3.794,2.775,10.263,8.99,-376.9531,19.896364,1404.4138,275.37524,77.51515,471.96985
1518901260,60.782173,66.84347,80.0936,81.002945,115.65677,119.06331,5.993,5.669,3.763,2.681,10.025,8.7,-377.97504,18.899448,1397.8348,285.5594,77.89395,472.00998
1518901320,61.031036,67.18814,80.03143,79.62628,112.81372,114.46969,6.469,6.269,3.462,2.75,9.812,8.575,-376.97565,18.600689,1403.7433,256.8756,77.52753,472.0598
1518901380,61.625534,66.7808,81.34542,79.12285,111.09231,112.25067,6.306,5.794,3.65,2.806,9.981,8.525,-377.78577,19.159573,1405.5751,255.00275,77.50422,472.02985
1518901440,61.25027,65.75069,79.43802,78.37703,117.439575,116.62408,6.088,5.663,3.663,2.546,9.825,8.987,-377.42255,19.048527,1402.5819,285.24725,77.54366,472.0201
1518901500,61.688744,66.46942,80.87634,79.28134,111.37567,114.81439,6.158,5.631,3.4,2.606,10.188,8.894,-376.28506,18.222559,1401.4207,245.12656,77.499954,472.0201
1518901560,61.811195,66.78079,80.84243,81.21738,113.219864,115.843704,6.575,6.25,3.588,2.769,10.031,8.282,-377.58502,18.489212,1405.3788,282.00098,77.446846,472.47998
1518901620,60.797977,66.56146,80.9046,80.751236,110.62477,117.84489,6.281,5.881,3.506,2.669,10.319,8.569,-377.51538,19.262516,1400.415,288.25214,77.315735,472.31995
1518901680,60.282475,65.93674,81.37367,79.93704,115.31201,113.18663,6.45,5.619,3.5,2.806,10.044,8.313,-377.54755,18.523397,1318.0801,249.30928,77.43575,472.31995
1518901740,61.469505,67.18814,81.18718,81.24844,114.12426,115.68811,5.913,5.456,3.325,2.406,10.187,8.575,-376.5288,19.067135,1403.7434,255.68945,77.42465,472.5598
1518901800,60.314075,66.18937,81.87384,80.68908,110.997856,115.81019,6.1,5.637,3.3,2.562,10.275,8.55,-377.29254,18.13181,950.285,245.8757,77.35002,472.6299
1518901860,60.626144,66.1267,80.05969,78.812096,113.87396,113.87604,6.913,5.637,3.575,2.55,10.712,8.55,-376.29462,19.71841,1408.9034,219.31447,77.4186,472.46014
1518901920,62.12326,65.93869,81.563,79.62629,114.81377,115.93945,6.663,6.5,3.625,2.612,10.613,8.612,-378.07254,18.646996,1407.5865,232.9988,77.37557,472.55008
1518901980,61.001408,66.064026,82.18468,80.502625,115.93777,117.6869,6.337,6.212,3.537,2.55,9.838,8.7,-375.41006,19.88438,1402.5819,299.68903,77.37557,472.56995
1518902040,60.436535,66.6868,80.87351,80.06135,110.25168,110.99873,6.237,5.725,3.575,2.6,9.787,8.175,-377.6547,18.455027,1404.5695,279.5621,77.37557,472.6299
1518902100,61.123867,66.49879,81.3765,78.99855,113.79053,117.99809,6.587,5.575,3.875,2.812,9.988,8.412,-377.09753,19.002007,1403.2524,294.37848,77.481804,472.80008
1518902160,62.688137,66.6868,80.24902,80.72015,112.65787,113.37574,6.425,6.056,3.556,2.531,10.15,8.494,-377.58502,19.246235,1400.415,292.87604,77.359436,472.96014
1518902220,61.65714,66.81213,80.780266,79.17382,111.71806,114.62289,5.8,5.637,3.675,2.412,9.75,8.012,-376.51254,19.525352,1402.5701,252.876,77.37489,472.96014
1518902280,61.43593,66.749466,81.438675,78.74994,115.125465,112.37276,6.325,6.238,3.575,2.6,10.363,8.076,-375.7211,19.065033,1396.2366,272.50354,77.68082,472.8098
1518902340,60.875004,66.00136,79.31368,80.06135,115.626076,116.00169,5.951,5.812,3.762,2.8,10.288,8.5,-376.79755,19.619005,1395.2548,279.3124,77.30565,472.9099
1518902400,61.001408,66.064026,81.3765,80.18565,114.06287,118.50078,6.475,5.712,3.513,2.637,10.5,8.25,-376.743,19.141565,1400.2354,302.75223,77.28144,473.33008
1518902460,62.376076,65.87602,80.43835,80.56478,115.626076,116.18841,6.913,5.625,3.888,2.513,10.512,7.975,-377.74753,18.977669,1406.916,257.75378,77.28816,473.08008
1518902520,61.250267,66.0934,81.280426,79.84381,113.03096,115.37453,6.456,6.25,3.606,2.725,10.781,8.356,-377.40222,19.839361,1433.9141,274.5304,77.27364,473.08008
1518902580,60.8118,65.56268,83.312164,79.06381,111.18676,117.56242,5.656,5.531,3.575,2.55,10.025,7.993,-375.74338,19.327644,1396.4161,275.40436,77.308,473.11005
1518902640,61.9376,66.59279,81.96709,79.84381,110.56337,115.56364,5.969,5.844,3.531,2.556,10.238,8.406,-377.84314,19.588154,1405.4075,259.6599,77.19538,473.28995
1518902700,61.3115,66.60324,80.84243,80.002304,118.87291,115.0011,6.257,5.938,3.544,2.819,10.119,8.55,-375.63507,19.461731,857.61786,264.12146,77.234375,473.34995
1518902760,62.593334,66.81213,81.811676,78.12532,115.84331,118.96995,6.394,5.706,3.787,2.875,10.012,8.331,-377.8017,18.489212,1406.5808,277.3438,77.21892,473.33008
1518902820,62.312866,66.064026,81.563,79.68844,113.56226,116.063934,6.375,5.612,3.45,2.5,10.112,8.487,-375.68637,19.259089,1408.5682,266.7185,77.26262,473.52985
1518902880,62.498528,66.906136,80.50051,78.78102,111.68736,118.187195,7.206,5.881,3.65,2.719,10.656,8.231,-377.00003,19.8013,1410.2444,203.99869,77.18059,473.8098
1518902940,61.912205,66.37345,80.65593,80.813385,112.187965,120.74852,6.069,6.181,3.537,2.65,10.531,8.162,-376.26184,19.670422,1405.4194,289.9377,77.112015,473.67
1518903000,61.9376,66.68679,81.02893,80.27266,109.74871,114.84311,6.588,6.088,3.8,2.7,9.894,8.231,-377.20587,19.490463,1400.415,270.84708,77.06561,473.6299
1518903060,61.71837,66.61159,80.593765,80.813385,115.93776,114.84311,6.475,6.062,3.5,2.656,10.075,8.269,-376.61005,19.783537,1404.4138,209.93771,77.18732,474.03998
1518903120,60.65577,66.81213,82.50116,79.21919,112.40758,118.31406,6.888,5.694,3.644,2.7,10.075,8.331,-376.93503,19.002007,1405.4075,231.03021,77.16143,473.9901
1518903180,61.8744,67.25082,81.3765,78.31488,111.93766,117.62466,6.426,6.575,3.663,2.887,10.6,8.412,-375.34256,19.97892,1405.2399,260.62546,77.11874,473.75998
1518903240,61.811195,66.43612,81.3765,79.0607,113.56226,115.25005,6.563,6.438,3.425,2.75,10.063,8.025,-376.5404,19.385794,1398.5833,279.75357,77.16311,473.83008
1518903300,61.49913,66.749466,82.812,77.8736,110.93646,121.18658,6.275,5.963,3.412,2.362,10.45,8.162,-375.14755,18.757818,1400.5707,296.25134,77.112015,473.80008
1518903360,62.312866,66.6868,81.563,80.30995,115.18686,112.8132,6.426,6.387,3.675,2.55,10.075,8.012,-377.48755,17.976418,1403.5876,295.50217,77.09991,474.09995
1518903420,61.49913,65.75069,80.935684,79.31553,110.75227,115.93945,6.175,5.863,3.612,2.513,10.063,8.513,-377.09753,19.97892,1394.2491,280.87726,77.11874,474.09995
1518903480,61.718365,66.93747,80.62485,80.03338,113.999115,115.28117,6.232,6.013,3.688,2.606,10.144,8.194,-374.88165,19.89751,1398.5713,259.9679,77.11537,474.2701
1518903540,61.313473,66.49879,81.68734,79.81274,113.06166,116.063934,6.287,6.112,3.962,2.537,10.8,8.274,-376.7261,19.302595,1399.9241,284.5647,77.068985,474.11005
1518903600,62.0008,66.8748,81.25217,79.501976,108.87265,116.00169,7.338,5.825,4,2.95,9.213,8.125,-376.41504,19.571873,1395.5901,282.37555,77.081085,474.30008
1518903660,62.62493,69.123055,80.37618,79.37768,112.93887,116.00169,6.563,6.387,3.8,2.988,10.3,8.875,-377.09753,19.221811,1398.248,283.9987,77.068985,473.99985
1518903720,61.43593,67.28215,80.25184,78.9364,112.37687,111.93709,6.525,5.437,3.612,2.412,9.875,8.125,-375.63507,18.05531,1398.9185,241.49738,77.09991,474.27985
1518903780,61.562332,66.93747,80.05969,78.37703,118.25187,119.06092,6,5.537,3.438,2.45,9.975,8.3,-376.70755,19.490463,1402.2467,296.8756,77.03133,474.74985
1518903840,61.811195,66.81213,79.873184,79.9992,115.24825,117.126755,6.613,5.638,3.888,2.7,10.338,7.863,-376.04755,19.835257,1406.5808,236.31165,77.068985,474.6299
1518903900,61.06066,66.6868,82.31466,80.56478,112.43826,114.87663,7.488,5.863,3.525,2.7,10.275,8.85,-376.32568,18.104616,1489.9094,262.5649,77.02729,474.48
1518903960,61.295696,66.17272,80.04556,78.173485,116.63908,123.406784,6.484,6.184,4.384,2.928,9.666,8.191,-375.3913,19.941347,1402.5819,285.32635,77.10361,474.6599
1518904020,61.280884,67.29781,81.48529,78.54795,116.38996,116.2674,6.359,5.647,3.531,2.641,10.031,8.157,-376.3663,18.030396,1391.6631,254.03091,76.96678,474.62018
1518904080,61.437904,66.34212,82.625496,79.21919,113.15848,117.84489,6.769,5.65,3.681,2.406,10.225,8.213,-375.47256,19.848665,1421.9055,268.52893,76.96544,474.75998
1518904140,60.47867,66.70769,80.87352,79.89768,111.2088,115.85487,6.258,5.692,3.694,2.646,10.104,8.042,-375.82257,19.361921,1402.9172,268.27225,77.39395,474.58008
1518904200,62.62493,66.248116,82.68767,79.62629,115.125465,115.747955,6.237,5.637,3.575,2.637,10.812,8.162,-374.34985,20.826153,1168.2562,236.31165,76.950645,474.84995
1518904260,62.310894,67.12547,81.249344,79.89561,115.31201,113.43797,6.662,5.988,3.562,2.494,10.444,8.6,-376.29984,18.181536,1401.2411,220.81276,76.968796,475.02985
1518904320,60.750572,65.84469,81.125015,79.90907,115.31438,116.499596,6.375,6.244,3.831,2.738,9.831,8.619,-376.08194,19.174402,1403.2405,216.21802,76.93451,474.92004
1518904380,60.7802,65.84273,80.96677,80.84446,113.81256,113.68933,6.288,5.981,3.588,2.575,9.588,8.681,-374.95255,19.029919,1401.4087,250.71597,76.96544,475.21014
1518904440,62.15486,67.71887,80.87634,79.71641,111.843216,115.1543,6.925,6.488,3.569,2.456,10.212,8.913,-376.6797,19.43619,1419.2477,252.18513,76.83769,475.28998
1518904500,60.468132,67.31152,81.03176,78.68779,115.437164,115.97057,6.388,6.1,3.838,2.844,10.144,8.925,-374.59042,19.528036,1401.0735,248.814,76.93032,475.11008
1518904560,61.47938,66.81213,80.68701,78.874245,113.439476,114.062744,6.375,5.863,3.625,2.55,10.363,8.537,-375.43192,20.43474,1403.9229,300.24677,76.84979,475.0598
1518904620,62.064003,66.37345,80.562675,79.24716,113.37336,111.123215,6.138,5.288,3.625,2.4,9.937,8.175,-374.9274,19.490463,1393.5787,268.12518,76.87534,475.31995
1518904680,61.09424,66.6868,82.34292,79.940155,115.437164,119.937035,6.156,5.475,3.687,2.381,10.087,8.962,-376.51254,19.40001,1400.7383,295.7519,76.77785,475.23
1518904740,61.3115,66.28141,81.68734,79.49887,113.99911,114.21834,6.2,5.75,3.562,2.606,10.325,8.238,-375.47256,19.19739,1391.7468,233.18607,76.815506,475.09995
1518904800,61.62554,66.37541,81.84558,79.78166,113.720474,116.27937,6.425,5.844,3.725,2.675,10.656,8.794,-373.8592,19.059471,1397.7451,296.50104,76.8703,475.42004
1518904860,61.625538,66.81213,81.749504,78.812096,116.49976,117.56242,6.363,5.537,3.813,2.513,11.013,8.125,-375.29755,19.97892,1403.9229,233.81451,76.71264,475.52985
1518904920,63.501877,66.6868,81.563,79.75059,118.062965,116.74855,6.188,5.563,3.762,2.5,10.225,8.537,-373.894,19.446058,1402.2467,306.2482,76.67498,475.7
1518904980,60.938206,66.24942,81.62517,80.06135,110.997856,116.375114,5.649,5.5,3.375,2.375,10.262,8.787,-375.79755,20.189299,1403.9229,219.7473,76.65794,475.5501
1518905040,61.25027,66.01389,82.02926,78.12532,111.25052,117.43556,6.213,5.863,3.913,2.688,10.238,8.525,-374.41632,20.05094,1405.9104,263.622,76.678345,475.78998
1518905100,61.844772,66.45277,80.0936,79.78166,115.500916,122.405,6.643,5.794,3.581,2.609,10.244,8.494,-374.20404,20.491718,1412.9143,245.65512,76.68776,475.64978
1518905160,60.8434,67.31348,81.84558,79.87489,115.59301,116.77966,6.419,6.006,3.506,2.65,9.9,8.437,-376.3663,20.696838,1394.752,234.06006,76.58153,475.92004
1518905220,61.700592,66.06272,80.37429,80.45912,113.08212,116.10223,6.271,5.658,3.565,2.517,9.95,8.718,-374.3815,20.711489,1403.9149,249.77402,76.74356,475.71014
1518905280,61.166,66.31209,81.125946,78.812096,114.29271,115.7304,6.329,5.913,3.8,2.675,10.879,9.154,-375.42612,17.667006,1342.7993,240.08232,76.6333,476.1198
1518905340,61.8744,65.500015,80.31401,80.440475,114.81377,120.06151,6.138,5.388,3.225,2.463,9.787,8.175,-373.1976,17.976418,1390.5856,282.30896,76.62523,476.2701
1518905400,61.06066,67.87359,80.99785,80.75123,115.81026,117.81137,6.563,6.1,3.713,2.85,10.7,8.462,-375.51318,18.862154,1397.5774,281.87613,76.78794,475.81995
1518905460,60.626144,66.31078,82.93633,79.56413,115.56467,120.5642,5.563,5.9,3.425,2.55,9.838,8.162,-374.25058,18.34936,1392.573,274.18494,76.55665,476.00998
1518905520,61.625534,66.49879,82.68484,78.874245,114.81142,116.8443,6.281,5.806,3.619,2.531,10.294,8.244,-375.5809,19.038189,1403.0847,227.8422,76.55598,475.86008
1518905580,61.187065,65.90736,82.1875,80.623825,114.62486,116.968765,6.381,5.844,3.462,2.558,10.444,7.993,-373.92883,19.906555,1402.2468,288.377,76.55934,476.00998
1518905640,62.104828,66.89569,80.98768,79.31345,116.498184,113.43558,6.238,6.234,3.65,2.667,10.208,7.934,-377.0163,18.12293,1405.3517,216.19028,76.44145,476.25998
